logFC,logCPM,F,PValue,FDR,EntrezID,Gene
-3.241587310030216,3.0557544960058127,131.53281431012732,2.5601740446263884e-8,4.0130728149518637e-4,6372,CXCL6
-1.2035320408617707,4.820244248523402,68.62338303373443,1.212783402635337e-6,0.007215836224292066,23753,SDF2L1
-2.3618692531626775,3.192769487037943,67.07118297355873,1.3810212869458498e-6,0.007215836224292066,79820,CATSPERB
-1.7261223126413088,3.5894199648647556,62.43843797076899,2.067252215248575e-6,0.008101044618505353,162461,TMEM92
-5.474662690364101,10.398988061586746,48.71253510658147,8.064610805918134e-6,0.023138050725914835,1755,DMBT1
-0.85489493653041,5.9730524475552675,45.744077921396766,1.1270300409160362e-5,0.023138050725914835,7873,MANF
2.260245102793154,2.6615719384539425,43.803939696909495,1.4158669210653517e-5,0.023138050725914835,10446,LRRN2
1.3054938142132302,9.386733362354969,43.64871071068673,1.4424418095035109e-5,0.023138050725914835,10628,TXNIP
-3.92727660227975,4.064863679990129,43.50404099177658,1.4677263438005817e-5,0.023138050725914835,725,C4BPB
2.4215095169326784,0.40824906170884967,42.71993196305682,1.613962360251411e-5,0.023138050725914835,54674,LRRN3
-4.962021579879418,7.459112785984374,42.670530580548224,1.623722857958936e-5,0.023138050725914835,405753,DUOXA2
-1.6215016376529805,7.084147113472142,37.749562509845305,3.047537012957573e-5,0.039808452231758294,6690,SPINK1
-0.9024938225449465,4.610007730748645,36.89883980101276,3.419384662410227e-5,0.04122988814098485,57089,ENTPD7
-1.0971942964175705,5.8498676578383995,35.091524997631126,4.396627827137578e-5,0.04692979099197603,22936,ELL2
-0.8428685361087027,6.69626867727713,33.77103864706595,5.315794664961126e-5,0.04692979099197603,81502,HM13
-8.519519116161511,8.84731638885711,33.440838973309866,5.579012706595578e-5,0.04692979099197603,5967,REG1A
-2.796405273453353,2.925678891689998,33.32113606261259,5.678112657597363e-5,0.04692979099197603,145741,C2CD4A
-1.6041174680499941,5.303796849311405,33.25968409953935,5.7297732106075237e-5,0.04692979099197603,116844,LRG1
-2.200412247472686,3.8605553054221673,33.034181352685295,5.9240322354341186e-5,0.04692979099197603,629,CFB
-1.6086110910613953,4.751985517785027,32.96194726338346,5.987852120188329e-5,0.04692979099197603,118932,ANKRD22
-2.3980408399537794,0.8629138638580072,30.912616476181118,8.175539973661281e-5,0.05346500180040244,5196,PF4
-0.8083868109653797,5.820862737102136,30.84130180865466,8.266822717346537e-5,0.05346500180040244,29925,GMPPB
-0.7377409949549952,5.962478376553594,30.788583492325266,8.335056054840741e-5,0.05346500180040244,51726,DNAJB11
-1.5011816122134485,4.848399096486266,30.40826112220139,8.846960006366951e-5,0.05346500180040244,8140,SLC7A5
-0.7919325444809243,4.434476211831385,30.295161981786233,9.006099740696663e-5,0.05346500180040244,283820,NOMO2
-0.7979813759869291,6.031563430107465,30.15405800439342,9.209282606767885e-5,0.05346500180040244,56005,MYDGF
-1.302027746762403,6.213256951427596,29.671823038142044,9.944576827168543e-5,0.05555917369203858,83666,PARP9
-3.7473286744798644,5.957511578587292,29.39188201794709,1.0402326688189762e-4,0.05555917369203858,1116,CHI3L1
-0.7328399695262148,5.791435176546547,29.25593639756837,1.0633334677902122e-4,0.05555917369203858,10549,PRDX4
-3.774569833036424,2.590083618399528,28.599283766611407,1.1835704945902491e-4,0.05913627883644407,3855,KRT7
-0.6613103855061947,5.299164257286156,28.291760551131617,1.2452109692491012e-4,0.05913627883644407,10025,MED16
-1.065025997550702,4.5957164376946364,27.98431929583318,1.310555706831339e-4,0.05913627883644407,55357,TBC1D2
1.0128396815341563,3.342504895861669,27.946912562794513,1.318772289679049e-4,0.05913627883644407,8556,CDC14A
-2.5936899028813034,7.221924778429316,27.939410518434812,1.3204272786446843e-4,0.05913627883644407,7498,XDH
-3.1422766266358795,9.661078076770503,27.105224931303912,1.520301443877815e-4,0.06619645870217987,3934,LCN2
-1.6892834803598809,4.646543707423675,26.588484435851363,1.6615439732669784e-4,0.06964916120183258,116071,BATF2
-1.1337550611982419,6.031611883232486,26.49573447008085,1.6884645139838203e-4,0.06964916120183258,8519,IFITM1
-2.1982062003856053,6.755649888482114,25.55983419714629,1.990157364933706e-4,0.07343350833725235,10158,PDZK1IP1
-1.668810911244231,4.390835807136664,25.55469535240778,1.9919771890185945e-4,0.07343350833725235,23657,SLC7A11
-0.6707204438298232,4.552181720374242,25.482554166244256,2.017727832380535e-4,0.07343350833725235,2539,G6PD
-1.5633955716526668,7.102808521467077,25.45944290202713,2.0260582169895927e-4,0.07343350833725235,25825,BACE2
-0.9412251223306036,6.15668965090245,25.390123295776966,2.0512826428015628e-4,0.07343350833725235,26286,ARFGAP3
-1.137398473369297,3.615104310996503,25.31928496648539,2.0774338153487458e-4,0.07343350833725235,81610,FAM83D
-0.9267329366747503,6.995615272541255,25.237409133391274,2.1081389953278188e-4,0.07343350833725235,7706,TRIM25
1.8209327120620542,4.0178758564783035,24.471167707084145,2.422290145748186e-4,0.0825421696404409,92291,CAPN13
-1.0932804858013474,7.320670726936507,24.147191674234293,2.57109674270805e-4,0.08415213614107145,7453,WARS1
-1.1586113523471078,4.953585232778317,23.897422816585028,2.693024624544891e-4,0.08415213614107145,26499,PLEK2
-4.082508246140066,8.008771592970803,23.793167572328354,2.745877577575932e-4,0.08415213614107145,4843,NOS2
-1.7578646700010063,6.550687073320725,23.666563115745884,2.811673630202255e-4,0.08415213614107145,412,STS
-1.030104532633092,6.454434584221354,23.647009904618496,2.8219963403316355e-4,0.08415213614107145,9069,CLDN12
-0.8441530679559515,6.68802499293117,23.63028010255449,2.830863131193129e-4,0.08415213614107145,151636,DTX3L
-0.8010607663323318,5.628066777614371,23.534022494064462,2.8825070545384957e-4,0.08415213614107145,51303,FKBP11
0.6573469104458157,4.628218042063234,23.43848691693056,2.934838800467461e-4,0.08415213614107145,583,BBS2
-0.7928148570402596,7.680859266736847,23.40631625352584,2.952706531265665e-4,0.08415213614107145,55379,LRRC59
2.1194852443853627,1.3812687100123444,23.020621739148407,3.176972268607451e-4,0.0859422398032851,192668,CYS1
-0.9518230653441007,8.197930305021327,23.006866630757116,3.18532530572997e-4,0.0859422398032851,9601,PDIA4
-0.7999049019423711,6.06873124952946,22.825430395018063,3.297906144780444e-4,0.0859422398032851,2907,GRINA
-4.731906138739818,5.516936147453586,22.62429692304771,3.4281003041730423e-4,0.0859422398032851,79931,TNIP3
1.814789785471074,1.5936578478900736,22.564545903865472,3.4679104493861527e-4,0.0859422398032851,80206,FHOD3
0.6662258206769314,5.403098622028955,22.554719043707422,3.474508604139637e-4,0.0859422398032851,6844,VAMP2
3.151217815190555,8.983748146896987,22.53902555112687,3.4850758491852807e-4,0.0859422398032851,1836,SLC26A2
-1.8588670477604095,7.457185393740913,22.534712740205226,3.487986367211213e-4,0.0859422398032851,1604,CD55
-1.078861403102496,7.462484640747034,22.50374794248414,3.508965452893299e-4,0.0859422398032851,8754,ADAM9
-0.9541615224938483,7.142822991855527,22.285946521791594,3.660702816647245e-4,0.08709347707624884,54625,PARP14
-1.1204116242428728,7.727033237247324,22.253890568660086,3.683667287096811e-4,0.08709347707624884,3091,HIF1A
-1.4745330248519926,6.988949996583404,22.138419899510467,3.7677748940281045e-4,0.08709347707624884,834,CASP1
-3.220258285422992,8.96178160992769,22.124290243532798,3.7782178253173345e-4,0.08709347707624884,5266,PI3
-0.8905842250220165,9.617076644419452,22.032640731962864,3.8467688641058206e-4,0.08738855354327353,3309,HSPA5
-1.4301329274723422,4.683585025330986,21.787998770776266,4.036879436188743e-4,0.0903972645175122,79644,SRD5A3
1.2547557061001773,4.8929223460564835,21.653453529105484,4.146035196890511e-4,0.09153394607219544,29785,CYP2S1
-0.6669213180106962,5.957810577354272,21.46124404097361,4.3079231905289445e-4,0.0932893151216393,5238,PGM3
2.34358112870761,3.0051937355519334,21.34733706715164,4.407292637643872e-4,0.0932893151216393,64150,DIO3OS
-1.1887151179285234,4.556974628214817,21.27544943239845,4.471363763661664e-4,0.0932893151216393,10855,HPSE
-2.047735771745156,2.4469282949340636,20.896867254204068,4.827007210950134e-4,0.0932893151216393,729238,SFTPA2
1.4366843462780994,4.254158111408054,20.866884324742486,4.8565389670566546e-4,0.0932893151216393,8863,PER3
-0.5308895768535054,6.182905475430196,20.848681872582137,4.8745690056686353e-4,0.0932893151216393,84823,LMNB2
-2.6540585721180077,2.327338391544184,20.78589344896175,4.937356946045422e-4,0.0932893151216393,284348,LYPD5
-1.6430301728114343,8.654743238380437,20.749807593055188,4.973863814255865e-4,0.0932893151216393,5265,SERPINA1
1.2179238417721634,5.914532871497744,20.712758301728062,5.01166917731164e-4,0.0932893151216393,7071,KLF10
-1.456886600523679,8.039488477763143,20.602961839430986,5.125664767148259e-4,0.0932893151216393,4582,MUC1
1.8230340428743539,0.44570807194541917,20.568639771547474,5.161910092462963e-4,0.0932893151216393,84960,CCDC183
-1.218253169751355,2.041740484365593,20.523943261891855,5.209554589557505e-4,0.0932893151216393,2766,GMPR
-2.473412166336894,5.819485559670995,20.503779980431922,5.231213395295521e-4,0.0932893151216393,838,CASP5
-1.657164325022562,6.217298746986887,20.464659926627714,5.273531496809725e-4,0.0932893151216393,3673,ITGA2
-1.291839439878936,4.2831512019915685,20.461706308038973,5.276742548068869e-4,0.0932893151216393,10630,PDPN
-1.1204180760089015,5.428630387880777,20.407966930223626,5.335560808041647e-4,0.0932893151216393,11015,KDELR3
-0.9502571185287687,6.031641532187471,20.396367425592736,5.348355453222435e-4,0.0932893151216393,79888,LPCAT1
-3.0754267101129593,6.49011565157649,20.382454601007485,5.363748406054565e-4,0.0932893151216393,11254,SLC6A14
-2.433261499160489,5.14418721313312,20.344946665978753,5.40550151130501e-4,0.0932893151216393,135644,TRIM40
1.0245938643051733,4.002845484800757,20.319255423095097,5.434316547163634e-4,0.0932893151216393,8082,SSPN
-0.7798527877463939,7.507562317070875,20.245221344581786,5.518347018096393e-4,0.0932893151216393,6892,TAPBP
-0.878672299452052,6.1154506581966785,20.23081806758774,5.534868456977642e-4,0.0932893151216393,3838,KPNA2
-1.1909387973324028,6.425662235441826,20.176360478639175,5.597851660485804e-4,0.09334715401927125,843,CASP10
-3.9045068711548025,9.938101517042712,20.096278098318052,5.691976992919265e-4,0.09391762038316787,50506,DUOX2
-2.8249585244119326,6.268709733718917,20.002545015280297,5.804471129908742e-4,0.09477613016804119,2919,CXCL1
-1.0377013472135852,3.250255112043373,19.939517610567496,5.881553930772341e-4,0.09486656710705868,26270,FBXO6
-0.7664556938401983,6.171780610013161,19.839017569387604,6.006918327572075e-4,0.09486656710705868,55858,TMEM165
3.9540770991332774,8.942450120853866,19.80560640011221,6.049275373189876e-4,0.09486656710705868,759,CA1
-0.7923458195915677,6.190964304273352,19.80339295875593,6.052093595346646e-4,0.09486656710705868,10802,SEC24A
-1.7623365733297076,2.726753234069457,19.751330165100725,6.118819735767829e-4,0.09496287065164427,28942,IGKV1-8
-1.5340510802995417,4.214312343832863,19.63330990564167,6.273242440217177e-4,0.09640497573569046,30817,ADGRE2
-1.3875123996971621,6.229782871558624,19.561176121430048,6.369834905232884e-4,0.09693899236847131,219285,SAMD9L
-2.1791546209513113,8.867886212588473,19.419956821608988,6.563942104633524e-4,0.09738333124503783,727897,MUC5B
-1.7749112116406744,5.497266390791086,19.321761596633436,6.702931150973989e-4,0.09738333124503783,124976,SPNS2
-0.6545284185325845,6.669414879870678,19.292041639594895,6.745664103177421e-4,0.09738333124503783,6396,SEC13
-0.6222064143113091,5.811570617223035,19.28013426268494,6.762873173723537e-4,0.09738333124503783,58477,SRPRB
2.9288229706957867,1.5782691714010257,19.231699482615582,6.833396544774187e-4,0.09738333124503783,340419,RSPO2
-0.8576306366136527,5.380537981184191,19.217220517515866,6.854642848505473e-4,0.09738333124503783,1894,ECT2
-1.401444651748105,2.180084271519432,19.131788231399522,6.981565809903823e-4,0.09738333124503783,78990,OTUB2
-1.3382634028452178,1.7679867741700124,19.09716751626126,7.03376970207903e-4,0.09738333124503783,84734,FAM167B
-1.3697814176405259,2.3808982666397744,19.074918371018068,7.067556121190459e-4,0.09738333124503783,4023,LPL
-0.5853115479145258,6.255411239284171,19.053096350130463,7.100875686077858e-4,0.09738333124503783,2617,GARS1
-1.4193736290675587,3.0537032513966884,19.031696218710376,7.1337269613416e-4,0.09738333124503783,222643,UNC5CL
-0.8240593734729048,6.6630880186667465,19.024670278189458,7.144550617658277e-4,0.09738333124503783,9871,SEC24D
-1.5641542105340762,1.8297366716210617,18.960667133554885,7.244025357335669e-4,0.09788801506572122,50940,PDE11A
-0.8389965421015325,5.78351806037361,18.805530825475618,7.491834027138915e-4,0.10005570066419103,3606,IL18
-0.9524012199749178,5.738519526803942,18.780879601764234,7.532103782057124e-4,0.10005570066419103,79174,CRELD2
-1.5816537396241697,4.023709366664575,18.56430229846503,7.896828443110089e-4,0.10401914776953836,3437,IFIT3
-1.463742750382332,8.626888939188444,18.513361273987332,7.985546007116792e-4,0.1043111947179631,4585,MUC4
-0.6068950642652764,7.204452812489335,18.353079464546223,8.272272812154096e-4,0.10716353415745078,3998,LMAN1
1.1075832616302617,5.489543147795958,18.298315895252646,8.372945198943446e-4,0.10757861966675288,8654,PDE5A
-1.1796334166133327,5.540112363774011,18.213660312793042,8.531359722110608e-4,0.10831702816849503,64856,VWA1
-0.8249619471287616,8.017261897296628,18.19401182542638,8.568619772180788e-4,0.10831702816849503,6774,STAT3
0.6794240880002496,3.8697942592243324,18.09879832029282,8.751853703848556e-4,0.1097482454462609,9397,NMT2
-2.067663355958648,2.2401112183859024,17.943109647923745,9.061287716490941e-4,0.1117268637756441,3002,GZMB
0.8091672544305912,2.773124179270182,17.93419493226355,9.079384108681195e-4,0.1117268637756441,51101,ZC2HC1A
-1.0325463553021725,7.270326265447498,17.912562812475596,9.12346957785164e-4,0.1117268637756441,6890,TAP1
0.6470147068224635,6.042627301848987,17.78895469657931,9.380161963137395e-4,0.11397987501719277,1112,FOXN3
0.8208858304589727,2.4235248515347925,17.67872337569056,9.616117629126865e-4,0.11569060666274246,10913,EDAR
-0.8619000438914018,7.8208224727731555,17.654646675316435,9.668561067189322e-4,0.11569060666274246,10525,HYOU1
0.7122986648184685,4.089782182486738,17.578188976972463,9.83729866785783e-4,0.11600010214630453,18,ABAT
1.8572424308937134,1.6766002662992319,17.527268666064238,9.951560101247694e-4,0.11600010214630453,29953,TRHDE
3.0522556147432107,4.775049104337916,17.51826738841624,9.97191703916278e-4,0.11600010214630453,3491,CCN1
-0.8563261553765356,1.7988242863012855,17.47930914587421,0.0010060578741292324,0.11600010214630453,728431,LINC01137
-0.918538465423571,5.458030476654837,17.47762032915671,0.0010064442674256725,0.11600010214630453,5831,PYCR1
-1.188975170768153,2.851799801186786,17.408113037117566,0.0010224966207273898,0.1164375357409898,5563,PRKAA2
-0.5610026659773285,6.950044493445903,17.36336638246121,0.001032986778762138,0.1164375357409898,8943,AP3D1
-2.0113709238742707,0.5886175870564447,17.34752260468363,0.001036730807248765,0.1164375357409898,400866,LINC00114
-0.6080164472554535,7.2579884697174135,17.32971893229058,0.0010409566555900308,0.1164375357409898,54732,TMED9
-0.7014211726463742,7.038018444740764,17.238776164825317,0.0010628549005745806,0.1164375357409898,123036,TC2N
-1.2820136788680123,6.596691975550799,17.23391517913436,0.0010640402547878259,0.1164375357409898,2524,FUT2
-0.9478157281628494,5.1560893445678335,17.18609223271986,0.0010757835190716633,0.1164375357409898,6652,SORD
-0.7479928174996344,7.033132443249097,17.1805932415171,0.0010771433886297864,0.1164375357409898,5611,DNAJC3
-1.6422572354041935,1.5445024043096196,17.152797903990738,0.001084047415743829,0.1164375357409898,53905,DUOX1
-0.6839948705864474,8.211399654865563,17.150770439492167,0.0010845530065755225,0.1164375357409898,5479,PPIB
1.0569006009828192,2.157986973016217,17.111008861991422,0.0010945235444026914,0.1164375357409898,89894,TMEM116
-0.9060736434624077,3.7957132525521193,17.063933531931575,0.0011064649713738136,0.1164375357409898,65987,KCTD14
-0.9269123192239086,6.728149449419714,17.062595554731306,0.001106806559834608,0.1164375357409898,10509,SEMA4B
-1.359419121783832,4.427176165989928,16.984580553852847,0.001126935810565379,0.1177647922040821,27010,TPK1
-0.7119808591955494,5.52439199924904,16.877952048474622,0.0011551343852782042,0.1199065421087429,23333,DPY19L1
-0.7005652801188663,4.549565679832256,16.785093917125153,0.0011803556048483434,0.12092858892809008,64943,NT5DC2
-1.1433230381597717,6.556885959177954,16.699446621518465,0.001204182633010893,0.12196949941927868,22904,SBNO2
-0.5682742846116395,7.23742266480825,16.67142270568634,0.0012120989477564833,0.12196949941927868,6747,SSR3
-0.9728045976041286,5.891369062014747,16.62257140888263,0.0012260425923813515,0.12196949941927868,4940,OAS3
-0.8927179797509199,6.442260254898065,16.605186485174368,0.001231049334545743,0.12196949941927868,6541,SLC7A1
-0.5466076985128214,4.104739687590807,16.596254510213956,0.0012336308493381954,0.12196949941927868,57594,HOMEZ
2.155587177051262,1.8236800940349664,16.572214919148635,0.0012406098250551277,0.12196949941927868,94274,PPP1R14A
-4.577820677734891,4.242992221965691,16.552168504672554,0.001246464360873583,0.12196949941927868,722,C4BPA
-0.5462404006016034,7.242761032013096,16.5018920612934,0.0012612882261341981,0.12196949941927868,6745,SSR1
1.3772000814907759,0.9085463254051642,16.488785211857255,0.001265186082303323,0.12196949941927868,101928405,LINC02023
-1.2095099124711082,6.398667857214165,16.478256887572904,0.0012683271709947321,0.12196949941927868,79071,ELOVL6
1.4691972920965757,4.2186056291496286,16.376423494338574,0.0012991775051486895,0.12417443532442504,10231,RCAN2
0.7641478233762528,4.692171079599786,16.30954209370422,0.001319909999636514,0.12539144996546883,7008,TEF
-1.2124439671207567,2.6536099447867763,16.253381207467587,0.0013376143489575649,0.12592286158929167,7004,TEAD4
0.8617395464203454,2.6589995480765585,16.225451936742118,0.0013465207391410452,0.12592286158929167,57577,CCDC191
-0.725655579401505,4.801463300490291,16.215833230380557,0.0013496038754067623,0.12592286158929167,197259,MLKL
-0.6606331161028556,4.025347559842657,16.164506750883856,0.0013661941064359747,0.12671652436913552,27235,COQ2
-0.601052286695285,4.6173647088184735,16.025466607723224,0.0014123306613849486,0.1270456628560411,55027,HEATR3
-1.625674534039179,8.908413918303184,15.992663967170412,0.0014234757003646695,0.1270456628560411,3099,HK2
-1.2016872589285137,7.1193727950150825,15.981653092625233,0.001427239474301253,0.1270456628560411,10410,IFITM3
0.5662302363013694,4.860473003212456,15.939327593643041,0.001441814572066625,0.1270456628560411,153222,CREBRF
-0.6031915457956939,8.013206942933516,15.931626752615447,0.0014444848339627571,0.1270456628560411,6184,RPN1
-1.0339005250727722,3.8596407353097653,15.89510086185077,0.0014572281092299906,0.1270456628560411,8447,DOC2B
-3.3576338119582583,4.384968463004501,15.878452588010767,0.001463079402817552,0.1270456628560411,2357,FPR1
-3.187420541442078,3.4436605475005275,15.869614219171241,0.001466196794370935,0.1270456628560411,2867,FFAR2
-1.4823338241084811,3.1186554360315664,15.864351191376384,0.0014680567623147206,0.1270456628560411,64078,SLC28A3
-0.49917311360434236,5.633886086908036,15.853284637667416,0.0014719765963231539,0.1270456628560411,10113,PREB
-1.545191861132264,5.475731687847272,15.850463262125848,0.0014729778733153177,0.1270456628560411,55214,P3H2
-1.2284323767948948,5.703829005907672,15.834874528641572,0.0014785243356658332,0.1270456628560411,23780,APOL2
1.1472927697479922,3.514452330310756,15.821750549159635,0.001483212523295408,0.1270456628560411,8324,FZD7
-2.1668016254051663,9.006968887465606,15.726581300396369,0.0015177268845387023,0.12800387680813063,5320,PLA2G2A
-1.360447865181626,2.7870290844182,15.705362887970795,0.001525547777503414,0.12800387680813063,111064649,SMIM33
-1.227497869560858,7.070672635941918,15.68111546888326,0.001534542110756953,0.12800387680813063,3659,IRF1
-0.5091147537449571,5.75393430298849,15.676709389904124,0.0015361830605892161,0.12800387680813063,4247,MGAT2
-0.4867175414054682,5.678090961090303,15.661463650683986,0.0015418766493900512,0.12800387680813063,4524,MTHFR
2.0690108721173077,1.1582663252286252,15.65740618504059,0.0015433960265860728,0.12800387680813063,51560,RAB6B
-0.6070583975165302,5.13612343897747,15.59261570494272,0.0015678932925207458,0.12803380159160074,214,ALCAM
-4.782763266645375,5.171474114643656,15.570450516809409,0.0015763766994338945,0.12803380159160074,6279,S100A8
1.2586380621021118,0.3163478089242136,15.570314438765674,0.0015764289446366152,0.12803380159160074,101928673,PRDX6-AS1
-0.7936504726336138,6.935313208039064,15.49175780544453,0.00160692584948757,0.12981158231357076,3098,HK1
-0.863406051897228,6.294819535706676,15.471548994411082,0.0016148809283027942,0.12981158231357076,4925,NUCB2
-0.8216740651497062,10.188405961943229,15.400331475348546,0.0016432797075218702,0.13012249923092556,7184,HSP90B1
0.5314238435757824,4.825375903840458,15.399703919029886,0.0016435325009923085,0.13012249923092556,1408,CRY2
2.7122881170400066,2.3684842651320044,15.39940575964251,0.0016436526218643228,0.13012249923092556,9068,ANGPTL1
-1.649077676388462,3.4673527091495986,15.374533594789073,0.0016537087447838874,0.13026072650496198,2769,GNA15
-0.657311527961284,6.04005327496395,15.223431641804876,0.0017163489383715347,0.1340314924720746,4001,LMNB1
-1.0653673444264375,4.701275545895174,15.21792876474302,0.0017186813388763635,0.1340314924720746,991,CDC20
-0.8915576803826004,9.564819922384734,15.161398887383763,0.0017428545475839327,0.1352437872939512,5034,P4HB
-0.847430368224088,5.436728660015919,15.035472830374143,0.0017981268368039204,0.1374322829587557,9388,LIPG
-1.1344129698259922,6.814731097915099,15.031162424072907,0.001800054290475518,0.1374322829587557,2040,STOM
2.9250743380773745,3.955028906005995,15.017615277875317,0.0018061276101756733,0.1374322829587557,9429,ABCG2
2.058928393574605,1.6199643593483706,14.981220928494265,0.0018225609944138097,0.13791409594622348,3131,HLF
0.7739232398804642,4.435312439741587,14.886572402920969,0.001866112384595206,0.13791409594622348,114876,OSBPL1A
0.9167801539912234,3.6362296820557902,14.869489609187024,0.0018741001470460113,0.13791409594622348,8722,CTSF
1.0440518269363157,0.34324889677164533,14.854927879336147,0.001880940245554395,0.13791409594622348,374875,HSD11B1L
-0.6552379062483853,5.499592188824287,14.853058363572297,0.001881820500453911,0.13791409594622348,6509,SLC1A4
